Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;1;1;0;0;0;0;0;1;N;5;
Falco;4;8;0;0;0;1;0;0;1;Y;12;
Aquila;4;5;0;1;1;1;0;0;1;Y;10;
Gheppio;4;1;0;1;0;0;1;0;1;Y;18;
Condor;4;2;0;1;0;0;1;1;1;Y;12;
Gufo;4;5;0;1;1;1;1;1;1;Y;10;
Sparviere;4;5;1;1;1;1;1;1;1;N;-1;
Civetta;4;3;1;0;0;0;0;0;1;Y;9;
Colomba;4;5;1;1;1;1;1;0;0;N;4;
