Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;2;1;1;1;1;1;Y;9;
Falco;4;5;1;0;1;0;1;N;7;
Aquila;4;3;1;1;1;1;1;N;5;
Gheppio;4;4;0;0;1;1;0;N;5;
Condor;4;6;0;1;0;0;1;N;5;
Gufo;4;4;1;1;1;0;1;Y;14;
Sparviere;4;5;0;1;0;0;1;Y;12;
Civetta;4;4;0;1;0;1;0;Y;12;
Colomba;4;8;0;0;1;0;1;Y;9;
