Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;1;1;0;0;1;0;0;1;Y;10;
Falco;4;1;0;0;0;1;1;1;1;Y;10;
Aquila;4;3;0;1;1;1;1;0;1;N;7;
Gheppio;4;7;1;0;1;1;1;1;1;N;0;
Condor;4;1;0;1;1;1;1;1;1;Y;14;
Gufo;4;5;0;0;1;0;1;1;1;N;6;
Sparviere;4;7;0;0;1;0;1;1;1;Y;13;
Civetta;4;4;0;1;0;1;1;1;1;Y;15;
Colomba;4;3;1;1;1;1;0;1;1;Y;10;
