Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;2;1;1;1;1;0;N;3;
Falco;4;0;0;0;0;0;0;Y;12;
Aquila;4;7;1;1;1;1;0;N;7;
Gheppio;4;4;1;0;0;1;1;N;8;
Condor;4;5;0;1;1;1;1;Y;10;
Gufo;4;1;1;1;1;1;1;Y;9;
Sparviere;4;2;1;1;1;1;0;N;7;
Civetta;4;6;0;0;1;1;0;Y;10;
Colomba;4;8;0;1;0;1;0;Y;13;
