Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;5;0;0;1;1;1;1;1;Y;16;
Falco;4;7;1;0;0;1;1;1;1;Y;15;
Aquila;4;0;1;0;1;1;1;1;1;N;-1;
Gheppio;4;3;1;0;0;1;1;1;1;N;5;
Condor;4;6;0;1;0;1;0;1;1;Y;9;
Gufo;4;5;1;0;0;0;1;1;1;Y;9;
Sparviere;4;2;0;1;1;1;1;0;1;N;7;
Civetta;4;3;0;1;1;1;1;1;1;Y;10;
Colomba;4;6;0;0;1;1;1;1;1;Y;15;
