Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;8;1;0;0;1;1;1;Y;13;
Falco;4;0;1;1;1;0;0;0;N;8;
Aquila;4;2;0;1;0;1;1;1;Y;13;
Gheppio;4;7;1;0;1;1;0;1;N;5;
Condor;4;6;1;0;1;1;0;1;Y;9;
Gufo;4;2;1;0;0;1;1;1;Y;9;
Sparviere;4;4;0;1;1;0;1;1;Y;10;
Civetta;4;0;0;1;1;0;0;0;Y;9;
Colomba;4;3;0;1;1;0;0;1;N;7;
