Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;R8;Win;FinalScore;
Corvo;4;8;0;1;0;1;1;1;1;1;N;5;
Falco;4;6;1;1;1;1;1;0;1;1;N;8;
Aquila;4;2;1;1;1;0;1;1;0;1;Y;9;
Gheppio;4;0;1;1;0;0;1;1;0;0;Y;13;
Condor;4;8;1;1;0;1;0;0;1;1;Y;11;
Gufo;4;3;0;1;0;1;1;1;0;1;Y;15;
Sparviere;4;8;0;1;1;0;1;1;0;1;Y;10;
Civetta;4;5;1;1;1;0;0;1;1;1;Y;13;
Colomba;4;1;1;1;0;1;1;1;0;0;N;4;
