Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;6;1;1;1;1;1;N;-1;
Falco;4;8;0;1;1;1;1;Y;14;
Aquila;4;7;1;0;0;1;1;Y;11;
Gheppio;4;6;0;1;1;1;1;Y;10;
Condor;4;2;0;0;1;0;1;Y;12;
Gufo;4;8;1;1;1;1;1;N;-1;
Sparviere;4;4;0;1;0;1;1;Y;11;
Civetta;4;6;0;1;1;1;1;Y;10;
Colomba;4;5;1;1;1;0;1;N;6;
