Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;4;1;0;1;1;1;Y;10;
Falco;4;0;0;0;0;0;0;Y;12;
Aquila;4;2;1;1;0;1;1;N;3;
Gheppio;4;2;0;0;1;1;1;Y;15;
Condor;4;8;1;1;1;1;1;N;5;
Gufo;4;8;0;1;1;1;0;N;7;
Sparviere;4;8;1;0;0;1;1;N;-1;
Civetta;4;1;1;0;1;1;1;Y;14;
Colomba;4;0;0;0;1;0;1;Y;13;
