Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;0;1;0;0;0;0;1;0;N;8;
Falco;4;4;1;0;0;0;0;0;0;N;7;
Aquila;4;3;0;0;1;1;1;1;1;Y;19;
Gheppio;4;8;1;0;0;0;1;0;1;N;6;
Condor;4;0;0;0;0;1;1;1;0;Y;14;
Gufo;4;8;0;1;1;1;0;1;1;Y;12;
Sparviere;4;4;0;1;1;0;0;1;1;Y;9;
Civetta;4;3;1;0;0;0;1;1;1;N;5;
Colomba;4;2;0;1;1;1;0;0;0;Y;10;
