Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;7;0;1;1;1;1;1;N;4;
Falco;4;7;0;1;1;1;0;0;N;4;
Aquila;4;8;1;0;1;0;1;1;Y;9;
Gheppio;4;1;0;1;0;1;1;0;Y;12;
Condor;4;8;0;0;1;1;1;1;Y;10;
Gufo;4;4;0;0;1;0;1;1;Y;11;
Sparviere;4;8;0;0;1;0;0;0;N;4;
Civetta;4;0;0;1;0;1;0;0;Y;12;
Colomba;4;3;1;0;0;0;1;1;N;7;
