Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;0;1;1;1;1;N;6;
Falco;4;6;0;1;1;1;1;Y;10;
Aquila;4;8;0;1;1;0;1;Y;12;
Gheppio;4;4;1;0;1;0;1;Y;11;
Condor;4;5;1;0;1;0;0;Y;16;
Gufo;4;4;1;1;1;1;1;N;5;
Sparviere;4;2;0;1;0;1;0;Y;9;
Civetta;4;8;0;1;0;1;1;Y;12;
Colomba;4;3;1;0;1;1;1;N;6;
