Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;0;1;1;1;1;Y;10;
Falco;4;2;0;0;1;1;1;Y;12;
Aquila;4;5;1;1;1;1;1;N;-1;
Gheppio;4;3;1;0;1;1;1;Y;10;
Condor;4;1;0;1;0;1;1;N;8;
Gufo;4;4;1;1;1;1;0;Y;10;
Sparviere;4;1;0;1;0;1;1;N;8;
Civetta;4;0;0;1;0;0;0;Y;13;
Colomba;4;1;1;0;1;1;1;Y;14;
