Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;8;0;0;1;1;1;1;1;N;8;
Falco;4;3;0;0;0;1;1;1;1;Y;14;
Aquila;4;0;0;0;1;1;1;1;0;Y;9;
Gheppio;4;6;1;0;0;0;0;1;1;N;8;
Condor;4;3;1;0;1;1;1;1;1;N;0;
Gufo;4;6;0;0;0;0;1;1;1;Y;11;
Sparviere;4;5;0;1;0;1;0;1;1;Y;13;
Civetta;4;7;0;1;1;0;0;1;1;Y;9;
Colomba;4;1;0;1;0;0;1;1;1;N;5;
