Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;2;0;0;1;0;0;1;1;Y;11;
Falco;4;1;1;0;0;1;1;1;1;Y;11;
Aquila;4;7;1;0;0;0;1;1;1;Y;10;
Gheppio;4;4;1;0;0;1;0;1;1;Y;9;
Condor;4;6;0;0;1;0;1;1;1;Y;9;
Gufo;4;6;1;0;0;0;1;1;1;N;7;
Sparviere;4;1;1;0;0;0;1;1;1;Y;13;
Civetta;4;1;0;0;0;1;1;0;1;Y;10;
Colomba;4;8;0;1;0;0;1;0;1;Y;14;
