Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;4;0;1;1;1;1;1;Y;12;
Falco;4;0;1;1;0;1;1;1;N;-1;
Aquila;4;1;0;1;1;1;1;1;N;4;
Gheppio;4;3;1;0;1;1;1;0;Y;9;
Condor;4;4;0;1;1;0;0;1;Y;10;
Gufo;4;0;1;0;0;0;0;1;Y;19;
Sparviere;4;3;1;1;0;0;1;1;Y;17;
Civetta;4;4;1;1;1;0;1;1;N;8;
Colomba;4;6;1;1;1;1;1;1;N;-1;
