Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;0;0;1;1;1;1;Y;14;
Falco;4;1;0;0;1;1;1;1;Y;14;
Aquila;4;6;1;0;0;0;1;1;N;4;
Gheppio;4;6;1;0;1;1;1;1;N;-1;
Condor;4;3;0;0;1;1;1;1;Y;17;
Gufo;4;2;1;0;1;0;0;1;N;7;
Sparviere;4;6;0;1;0;1;1;1;Y;10;
Civetta;4;6;0;1;0;0;1;1;Y;11;
Colomba;4;7;0;0;1;1;1;1;N;6;
