Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;3;1;0;1;1;1;1;1;N;-1;
Falco;4;7;0;0;1;1;1;1;1;Y;16;
Aquila;4;6;0;1;1;1;1;1;0;Y;11;
Gheppio;4;2;0;1;1;1;1;1;1;Y;18;
Condor;4;8;1;1;1;1;1;0;0;N;4;
Gufo;4;0;1;0;0;1;0;1;1;N;-1;
Sparviere;4;4;1;0;0;1;0;1;0;Y;11;
Civetta;4;0;0;0;0;1;0;1;0;Y;16;
Colomba;4;0;1;0;0;0;1;1;0;N;4;
