Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;3;0;0;0;1;1;Y;10;
Falco;4;1;1;0;1;1;1;Y;10;
Aquila;4;6;0;0;1;1;1;N;5;
Gheppio;4;5;0;1;1;1;1;Y;14;
Condor;4;6;0;1;1;1;1;N;7;
Gufo;4;0;0;0;0;1;0;Y;11;
Sparviere;4;5;0;1;1;1;1;Y;11;
Civetta;4;8;0;0;1;1;1;N;8;
Colomba;4;3;0;1;1;1;1;Y;10;
