Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;7;0;1;0;1;N;6;
Falco;4;6;0;1;1;1;Y;9;
Aquila;4;7;0;1;0;1;Y;10;
Gheppio;4;1;1;0;1;1;N;8;
Condor;4;5;1;1;1;1;Y;11;
Gufo;4;5;1;1;1;1;Y;11;
Sparviere;4;4;0;1;1;1;N;8;
Civetta;4;4;1;0;1;0;Y;9;
Colomba;4;4;1;1;1;1;N;3;
