Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;1;1;1;0;1;1;1;N;5;
Falco;4;5;0;0;0;1;0;1;Y;9;
Aquila;4;8;1;0;0;1;1;1;Y;17;
Gheppio;4;2;0;1;0;1;1;1;Y;9;
Condor;4;8;1;0;1;1;1;1;N;8;
Gufo;4;2;1;0;0;1;1;1;Y;9;
Sparviere;4;7;0;0;1;0;0;1;Y;12;
Civetta;4;7;1;1;1;0;0;1;Y;9;
Colomba;4;3;1;0;0;1;1;1;N;7;
