Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;0;0;1;1;1;1;Y;10;
Falco;4;8;1;0;1;1;1;1;N;0;
Aquila;4;8;1;1;1;1;1;1;N;-1;
Gheppio;4;1;0;1;1;1;1;1;Y;12;
Condor;4;8;1;1;1;1;1;1;N;-1;
Gufo;4;8;1;0;0;1;1;1;Y;10;
Sparviere;4;8;0;1;1;1;1;1;Y;12;
Civetta;4;8;1;0;1;0;1;1;Y;10;
Colomba;4;8;1;0;1;0;1;1;Y;13;
