Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;0;1;0;0;1;Y;16;
Falco;4;5;0;1;1;1;1;Y;10;
Aquila;4;4;0;1;1;1;1;Y;14;
Gheppio;4;5;1;0;1;0;1;Y;11;
Condor;4;5;1;0;0;1;1;N;7;
Gufo;4;6;1;0;1;0;1;N;7;
Sparviere;4;8;0;1;0;1;1;Y;11;
Civetta;4;2;1;1;1;1;1;N;-1;
Colomba;4;2;0;1;1;1;1;N;6;
