Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;2;1;0;0;0;1;N;6;
Falco;4;4;0;0;1;1;1;Y;15;
Aquila;4;1;1;0;0;1;1;N;4;
Gheppio;4;7;0;0;1;1;1;Y;11;
Condor;4;4;0;1;1;0;0;N;5;
Gufo;4;8;1;0;1;1;1;Y;10;
Sparviere;4;2;0;1;1;1;1;N;2;
Civetta;4;0;0;0;0;0;1;Y;11;
Colomba;4;5;1;0;1;1;1;Y;10;
