Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;5;0;1;0;1;Y;9;
Falco;4;1;0;1;1;1;N;8;
Aquila;4;5;0;0;1;1;Y;10;
Gheppio;4;6;1;0;0;1;N;5;
Condor;4;2;0;1;1;1;Y;12;
Gufo;4;5;0;1;1;0;N;5;
Sparviere;4;4;1;0;0;1;N;6;
Civetta;4;4;1;0;0;1;Y;9;
Colomba;4;3;0;0;1;1;Y;10;
