Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;4;0;1;1;0;1;1;1;Y;11;
Falco;4;2;1;1;1;1;1;1;1;Y;9;
Aquila;4;8;0;1;1;1;1;1;1;Y;10;
Gheppio;4;5;1;1;1;0;1;1;1;Y;10;
Condor;4;2;1;1;0;1;0;1;1;N;5;
Gufo;4;0;0;0;0;1;0;1;1;Y;14;
Sparviere;4;1;0;1;0;1;0;1;1;Y;9;
Civetta;4;0;1;0;0;1;0;0;0;Y;12;
Colomba;4;3;0;1;1;1;1;1;1;Y;18;
