Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;3;1;0;1;1;1;Y;10;
Falco;4;4;0;0;1;1;1;N;8;
Aquila;4;4;1;0;0;1;1;Y;11;
Gheppio;4;0;1;0;1;1;1;N;6;
Condor;4;0;0;1;1;0;1;N;7;
Gufo;4;1;0;0;1;1;1;Y;15;
Sparviere;4;1;0;1;1;1;1;Y;10;
Civetta;4;2;1;0;1;1;1;N;7;
Colomba;4;2;0;0;1;0;1;Y;13;
