Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;6;0;0;0;0;1;Y;11;
Falco;4;4;0;0;1;1;1;Y;11;
Aquila;4;8;1;0;1;0;1;N;4;
Gheppio;4;1;0;0;1;1;0;N;6;
Condor;4;7;1;1;1;0;1;N;3;
Gufo;4;8;0;1;1;1;1;Y;10;
Sparviere;4;4;0;1;1;0;1;Y;9;
Civetta;4;4;0;1;0;0;1;Y;9;
Colomba;4;8;1;0;1;0;1;N;7;
