Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;1;0;1;1;1;1;Y;12;
Falco;4;7;0;0;1;1;0;1;Y;12;
Aquila;4;5;1;1;0;1;1;1;Y;9;
Gheppio;4;6;1;0;0;1;0;1;N;5;
Condor;4;1;0;1;0;1;1;1;Y;14;
Gufo;4;6;1;0;0;1;1;1;Y;10;
Sparviere;4;2;0;1;1;0;1;1;Y;9;
Civetta;4;5;1;0;1;1;0;1;N;6;
Colomba;4;1;0;1;1;0;1;1;Y;13;
