Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;1;0;0;1;1;Y;11;
Falco;4;7;1;0;1;1;1;N;6;
Aquila;4;7;1;1;1;1;1;N;-1;
Gheppio;4;2;0;1;0;0;0;Y;10;
Condor;4;3;0;0;0;1;0;Y;14;
Gufo;4;3;1;0;1;1;0;Y;11;
Sparviere;4;7;1;1;0;1;1;N;6;
Civetta;4;3;0;0;1;0;1;Y;9;
Colomba;4;7;1;1;1;1;1;N;-1;
