Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;1;0;0;1;0;N;8;
Falco;4;4;0;1;1;0;1;N;7;
Aquila;4;0;0;0;1;1;1;Y;12;
Gheppio;4;6;0;1;1;1;1;Y;10;
Condor;4;7;0;1;1;1;1;Y;10;
Gufo;4;3;0;1;1;1;1;Y;14;
Sparviere;4;3;1;0;0;1;1;N;4;
Civetta;4;5;0;0;0;1;1;Y;16;
Colomba;4;5;1;0;1;1;1;N;-1;
