Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;1;0;1;0;0;N;5;
Falco;4;5;1;0;0;1;1;Y;11;
Aquila;4;4;1;1;0;1;1;Y;10;
Gheppio;4;3;0;0;1;1;1;Y;11;
Condor;4;0;0;0;0;1;1;Y;12;
Gufo;4;4;0;0;0;0;1;Y;14;
Sparviere;4;4;1;1;1;0;0;N;1;
Civetta;4;1;1;1;1;0;0;N;1;
Colomba;4;0;1;1;1;1;1;N;-1;
