Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;8;1;1;1;1;1;0;N;8;
Falco;4;6;1;1;1;0;0;1;Y;9;
Aquila;4;4;0;1;0;1;0;1;N;6;
Gheppio;4;8;1;1;1;0;0;1;Y;17;
Condor;4;8;1;1;1;1;1;1;N;-1;
Gufo;4;7;1;1;1;1;1;1;N;7;
Sparviere;4;7;1;0;1;1;0;1;Y;13;
Civetta;4;3;1;0;1;0;1;1;Y;13;
Colomba;4;4;1;0;1;0;1;1;Y;17;
