Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;3;0;0;1;0;1;1;1;Y;10;
Falco;4;7;1;0;1;0;1;1;0;Y;13;
Aquila;4;0;1;1;1;0;0;1;1;N;-1;
Gheppio;4;4;0;0;1;1;1;1;1;Y;12;
Condor;4;0;0;1;1;1;1;1;1;N;-1;
Gufo;4;5;0;1;1;1;1;1;1;N;-1;
Sparviere;4;3;0;0;0;1;1;1;1;Y;10;
Civetta;4;7;0;0;1;1;1;1;1;Y;12;
Colomba;4;0;0;1;0;1;0;1;0;Y;17;
