Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;R8;Win;FinalScore;
Corvo;4;6;1;1;0;0;1;0;1;1;Y;18;
Falco;4;7;1;1;1;0;1;0;1;1;Y;9;
Aquila;4;4;1;0;0;1;1;0;1;1;Y;10;
Gheppio;4;0;0;1;1;0;1;1;0;1;Y;9;
Condor;4;0;0;1;0;0;0;1;1;1;Y;9;
Gufo;4;2;1;1;1;0;0;1;0;1;Y;11;
Sparviere;4;7;0;1;1;1;1;1;1;1;Y;12;
Civetta;4;1;0;1;1;0;1;1;1;1;Y;21;
Colomba;4;5;0;1;0;0;1;0;0;1;N;7;
