Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;0;0;1;1;1;Y;15;
Falco;4;8;0;0;1;0;1;Y;12;
Aquila;4;3;1;0;1;1;1;Y;10;
Gheppio;4;2;1;1;1;1;1;N;-1;
Condor;4;8;0;1;0;1;1;N;7;
Gufo;4;4;0;1;0;1;1;Y;15;
Sparviere;4;8;1;0;1;1;1;Y;10;
Civetta;4;3;0;1;1;1;1;Y;14;
Colomba;4;5;1;1;1;1;1;N;5;
