Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;1;1;0;1;1;Y;10;
Falco;4;7;1;1;0;1;1;Y;10;
Aquila;4;4;1;1;0;1;1;Y;10;
Gheppio;4;0;0;1;1;1;1;N;0;
Condor;4;6;0;0;1;1;1;N;4;
Gufo;4;7;1;0;0;1;1;Y;11;
Sparviere;4;3;0;1;0;1;1;N;8;
Civetta;4;3;1;1;1;1;1;N;-1;
Colomba;4;1;0;0;1;0;1;Y;9;
