Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;7;0;0;1;0;1;Y;9;
Falco;4;8;1;1;1;1;1;N;1;
Aquila;4;1;1;0;1;1;1;Y;10;
Gheppio;4;8;1;1;1;1;1;Y;9;
Condor;4;0;0;1;0;1;1;Y;12;
Gufo;4;5;0;1;0;0;1;N;6;
Sparviere;4;2;0;0;1;0;1;N;6;
Civetta;4;7;0;0;1;0;1;N;6;
Colomba;4;4;0;1;1;0;0;Y;13;
