Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;1;0;1;1;0;1;Y;11;
Falco;4;0;1;0;1;1;1;N;-1;
Aquila;4;3;1;0;1;1;1;N;7;
Gheppio;4;7;0;1;1;1;1;Y;14;
Condor;4;0;0;0;0;0;1;Y;14;
Gufo;4;2;1;0;1;1;1;Y;10;
Sparviere;4;1;1;0;1;1;1;Y;10;
Civetta;4;3;0;1;1;1;1;Y;10;
Colomba;4;1;0;1;1;1;1;Y;10;
