Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;5;1;0;0;1;0;1;N;7;
Falco;4;1;1;1;0;0;1;1;Y;10;
Aquila;4;8;0;1;0;0;1;1;N;7;
Gheppio;4;1;0;1;1;1;1;1;Y;16;
Condor;4;0;0;0;0;1;1;0;Y;11;
Gufo;4;4;1;1;1;0;0;1;Y;9;
Sparviere;4;3;1;1;1;1;1;0;N;-1;
Civetta;4;0;0;0;1;1;1;1;Y;9;
Colomba;4;3;0;0;0;1;0;1;Y;19;
