Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;4;0;0;0;1;1;Y;16;
Falco;4;5;1;1;1;1;1;N;-1;
Aquila;4;8;0;1;0;0;1;Y;16;
Gheppio;4;2;1;1;0;1;1;Y;10;
Condor;4;3;1;1;1;1;1;Y;9;
Gufo;4;4;1;1;1;0;1;N;6;
Sparviere;4;6;1;1;1;1;1;N;-1;
Civetta;4;6;0;1;0;1;1;Y;15;
Colomba;4;7;1;0;1;1;0;Y;11;
