Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;0;1;1;0;1;N;0;
Falco;4;2;1;0;0;1;1;N;8;
Aquila;4;7;0;0;1;1;1;Y;11;
Gheppio;4;3;1;0;0;1;1;Y;12;
Condor;4;7;1;1;1;1;1;N;-1;
Gufo;4;0;1;0;0;0;0;Y;14;
Sparviere;4;4;1;1;0;1;1;Y;10;
Civetta;4;4;0;1;0;0;1;Y;9;
Colomba;4;1;1;0;1;1;0;N;-1;
