Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;2;0;1;0;1;0;1;1;Y;16;
Falco;4;3;1;1;1;1;1;1;1;N;-1;
Aquila;4;3;1;1;1;0;1;1;1;Y;14;
Gheppio;4;6;1;1;1;1;1;1;0;Y;10;
Condor;4;2;1;1;1;0;1;1;0;N;7;
Gufo;4;0;0;1;1;1;1;0;1;Y;11;
Sparviere;4;5;1;0;0;0;1;1;1;Y;20;
Civetta;4;5;1;0;1;1;1;1;1;Y;10;
Colomba;4;5;1;1;1;0;1;1;1;Y;10;
