Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;7;1;0;1;1;1;1;Y;12;
Falco;4;7;0;0;1;1;1;1;Y;13;
Aquila;4;3;0;0;1;1;1;1;Y;10;
Gheppio;4;0;0;0;1;1;0;1;N;3;
Condor;4;5;0;0;1;1;1;1;Y;10;
Gufo;4;0;0;0;1;0;0;0;Y;17;
Sparviere;4;3;1;0;1;1;1;0;N;6;
Civetta;4;3;1;0;0;1;1;1;N;0;
Colomba;4;8;0;1;1;0;0;1;Y;10;
