Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;6;1;1;1;1;1;N;-1;
Falco;4;0;0;1;1;0;1;Y;15;
Aquila;4;2;1;1;1;1;1;N;1;
Gheppio;4;1;1;0;1;1;1;Y;10;
Condor;4;8;1;0;1;0;1;Y;15;
Gufo;4;1;1;1;1;0;1;Y;10;
Sparviere;4;8;1;1;0;1;1;N;-1;
Civetta;4;3;0;1;0;1;0;N;5;
Colomba;4;1;0;1;0;0;1;Y;9;
