Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;7;1;1;0;1;1;1;0;Y;11;
Falco;4;6;1;1;1;0;1;1;0;N;7;
Aquila;4;2;1;0;1;0;1;1;1;Y;19;
Gheppio;4;7;0;1;1;1;0;0;1;Y;12;
Condor;4;6;1;0;1;1;0;1;1;Y;11;
Gufo;4;2;1;1;1;1;1;0;1;N;-1;
Sparviere;4;3;0;0;1;1;0;1;1;Y;9;
Civetta;4;6;0;1;1;1;0;1;1;Y;16;
Colomba;4;7;0;1;0;0;1;1;1;Y;9;
