Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;1;0;0;1;0;1;Y;11;
Falco;4;2;0;0;1;0;0;1;Y;9;
Aquila;4;7;1;1;1;1;1;1;N;-1;
Gheppio;4;7;0;1;1;0;0;0;N;5;
Condor;4;0;1;0;0;1;0;1;N;4;
Gufo;4;3;0;1;0;1;1;1;Y;9;
Sparviere;4;7;1;0;0;1;1;1;Y;9;
Civetta;4;3;1;0;0;0;0;1;Y;9;
Colomba;4;5;0;0;1;1;1;1;Y;9;
