Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;1;0;1;0;1;1;1;Y;9;
Falco;4;3;0;0;0;0;0;1;Y;17;
Aquila;4;8;1;0;1;0;1;1;Y;10;
Gheppio;4;7;1;1;1;1;1;1;N;-1;
Condor;4;5;0;0;1;0;1;1;N;7;
Gufo;4;2;1;1;1;0;0;1;N;6;
Sparviere;4;0;1;0;1;1;0;1;Y;13;
Civetta;4;8;1;1;1;0;1;1;Y;9;
Colomba;4;0;0;0;0;0;1;1;Y;12;
