Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;2;0;0;0;1;0;Y;17;
Falco;4;7;1;1;1;1;1;N;-1;
Aquila;4;2;1;0;1;1;1;N;-1;
Gheppio;4;3;1;0;1;1;0;N;7;
Condor;4;8;0;1;1;1;1;Y;10;
Gufo;4;6;0;1;1;1;1;Y;10;
Sparviere;4;6;1;1;0;1;1;Y;10;
Civetta;4;6;1;0;0;1;1;N;4;
Colomba;4;0;0;0;0;1;1;Y;13;
