Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;3;0;1;1;0;1;1;Y;10;
Falco;4;2;1;0;1;1;1;1;Y;16;
Aquila;4;1;0;0;0;1;1;1;Y;12;
Gheppio;4;5;1;0;1;1;1;1;N;4;
Condor;4;0;1;0;0;1;1;0;Y;18;
Gufo;4;2;1;1;0;0;1;1;N;6;
Sparviere;4;1;0;1;1;0;0;0;Y;11;
Civetta;4;1;0;1;1;1;1;1;N;-1;
Colomba;4;3;0;1;0;1;0;1;N;7;
