Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;7;0;1;1;1;N;5;
Falco;4;8;0;1;0;1;Y;9;
Aquila;4;0;0;1;0;1;Y;13;
Gheppio;4;2;0;1;1;1;Y;12;
Condor;4;8;0;0;1;1;Y;10;
Gufo;4;3;1;0;1;1;N;4;
Sparviere;4;7;1;1;1;1;N;3;
Civetta;4;8;0;1;1;1;Y;12;
Colomba;4;8;0;1;1;0;Y;10;
