Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;2;0;1;1;1;Y;12;
Falco;4;0;0;1;1;0;Y;10;
Aquila;4;0;1;1;1;0;N;-1;
Gheppio;4;3;0;1;1;1;N;5;
Condor;4;5;0;1;1;1;Y;9;
Gufo;4;5;1;1;1;1;N;-1;
Sparviere;4;0;0;1;0;0;Y;11;
Civetta;4;4;1;1;1;0;N;1;
Colomba;4;6;0;0;0;1;Y;10;
