Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;R8;Win;FinalScore;
Corvo;4;0;0;0;1;0;1;0;0;1;Y;14;
Falco;4;5;1;1;0;1;0;0;1;1;Y;11;
Aquila;4;7;0;0;1;0;0;1;1;1;Y;9;
Gheppio;4;2;0;1;1;0;1;1;1;1;Y;9;
Condor;4;7;0;1;1;1;0;0;1;1;N;8;
Gufo;4;0;1;1;1;0;0;1;0;1;Y;14;
Sparviere;4;2;0;1;0;1;1;1;0;1;Y;11;
Civetta;4;6;1;1;1;0;1;1;1;1;N;8;
Colomba;4;7;0;0;0;1;0;0;1;1;N;4;
