Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;5;1;1;1;1;N;7;
Falco;4;8;1;1;0;1;N;8;
Aquila;4;5;0;1;0;1;Y;9;
Gheppio;4;6;0;1;1;1;Y;9;
Condor;4;1;0;0;1;1;Y;10;
Gufo;4;5;1;0;1;1;Y;12;
Sparviere;4;5;1;0;1;1;N;8;
Civetta;4;5;1;0;1;1;N;8;
Colomba;4;5;0;1;1;1;Y;9;
