Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;1;1;1;0;1;N;7;
Falco;4;0;1;1;1;0;1;N;3;
Aquila;4;2;1;1;1;0;1;N;7;
Gheppio;4;0;0;1;0;0;1;Y;12;
Condor;4;4;1;1;1;0;1;Y;14;
Gufo;4;6;0;1;1;1;1;Y;10;
Sparviere;4;8;1;1;1;1;1;Y;9;
Civetta;4;7;1;0;0;1;1;Y;15;
Colomba;4;5;1;1;0;1;1;Y;14;
