Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;4;0;0;0;1;1;1;1;Y;13;
Falco;4;2;1;0;0;1;1;1;0;Y;9;
Aquila;4;6;0;1;1;0;0;1;1;Y;9;
Gheppio;4;0;0;0;1;1;0;0;1;Y;17;
Condor;4;0;0;0;0;0;0;1;0;Y;14;
Gufo;4;2;0;0;1;1;1;1;1;N;7;
Sparviere;4;7;1;0;0;0;1;1;1;N;-1;
Civetta;4;6;1;0;0;1;1;1;1;Y;9;
Colomba;4;1;1;0;0;1;1;1;1;N;8;
