Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;1;1;0;1;1;1;1;0;Y;11;
Falco;4;7;0;0;0;0;1;1;1;Y;17;
Aquila;4;2;0;1;1;1;1;1;1;N;3;
Gheppio;4;3;0;1;1;1;1;1;1;Y;10;
Condor;4;5;1;1;1;1;1;1;0;N;-1;
Gufo;4;4;0;1;1;0;1;1;1;Y;12;
Sparviere;4;0;1;0;1;0;1;0;0;Y;21;
Civetta;4;6;1;1;1;0;1;1;0;Y;11;
Colomba;4;7;0;1;1;1;1;1;0;N;8;
