Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;4;0;0;0;1;1;Y;16;
Falco;4;4;1;1;0;1;1;N;6;
Aquila;4;0;1;0;0;0;1;Y;12;
Gheppio;4;3;0;0;1;1;1;N;8;
Condor;4;3;1;1;1;0;1;N;6;
Gufo;4;8;0;1;0;0;1;Y;9;
Sparviere;4;2;0;0;1;0;1;Y;9;
Civetta;4;7;1;1;0;1;1;Y;10;
Colomba;4;0;1;1;1;1;1;N;-1;
