Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;0;1;1;0;0;0;Y;13;
Falco;4;2;1;1;0;1;1;N;7;
Aquila;4;8;1;1;1;1;1;N;5;
Gheppio;4;3;0;1;1;1;1;N;7;
Condor;4;8;0;1;1;1;1;Y;11;
Gufo;4;4;0;1;1;1;1;Y;10;
Sparviere;4;6;0;1;0;1;0;Y;16;
Civetta;4;1;1;1;1;1;1;Y;9;
Colomba;4;2;0;1;0;1;1;Y;9;
