Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;1;1;0;1;1;N;6;
Falco;4;8;0;0;1;1;1;Y;11;
Aquila;4;4;1;0;1;1;1;Y;10;
Gheppio;4;7;1;0;1;1;1;N;0;
Condor;4;0;0;1;1;0;0;Y;16;
Gufo;4;5;0;1;0;1;1;Y;11;
Sparviere;4;8;0;1;1;1;1;Y;10;
Civetta;4;2;0;1;1;1;1;Y;10;
Colomba;4;3;1;0;1;1;0;N;7;
