Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;0;0;0;1;0;0;1;Y;12;
Falco;4;3;1;1;1;0;1;1;Y;12;
Aquila;4;8;1;1;1;0;1;1;N;8;
Gheppio;4;1;0;0;0;1;1;1;Y;10;
Condor;4;7;0;1;1;1;1;1;Y;9;
Gufo;4;6;0;1;0;0;1;0;N;8;
Sparviere;4;2;1;1;1;0;0;1;Y;9;
Civetta;4;2;1;1;1;1;1;1;N;3;
Colomba;4;8;1;1;0;0;1;1;Y;13;
