Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;5;1;1;1;0;N;-1;
Falco;4;8;0;1;1;1;Y;12;
Aquila;4;8;0;0;0;1;Y;11;
Gheppio;4;2;1;1;1;1;N;3;
Condor;4;2;0;1;1;0;Y;9;
Gufo;4;6;1;0;1;0;Y;10;
Sparviere;4;6;1;0;0;0;N;4;
Civetta;4;0;0;0;1;1;Y;10;
Colomba;4;6;1;1;1;0;N;1;
