Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;5;1;0;0;1;1;1;N;6;
Falco;4;3;0;1;0;1;0;1;Y;14;
Aquila;4;5;1;0;0;0;1;1;N;8;
Gheppio;4;6;0;1;1;1;1;1;Y;13;
Condor;4;6;0;1;1;0;1;0;N;4;
Gufo;4;6;0;1;1;1;1;1;Y;12;
Sparviere;4;7;0;0;1;0;1;1;Y;9;
Civetta;4;3;1;1;0;1;1;1;Y;12;
Colomba;4;8;1;1;1;1;1;1;N;7;
