Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;1;0;0;1;1;1;1;Y;10;
Falco;4;6;0;0;0;0;1;1;Y;12;
Aquila;4;8;1;0;0;1;1;1;N;6;
Gheppio;4;0;1;1;1;1;1;1;N;-1;
Condor;4;5;1;0;1;0;1;1;Y;9;
Gufo;4;2;1;0;0;1;0;1;N;7;
Sparviere;4;2;0;0;1;1;1;1;Y;13;
Civetta;4;2;0;0;1;1;1;1;Y;14;
Colomba;4;4;1;0;0;0;1;1;Y;11;
